Date,Nom de la poule,Ponte,Nombre d'oeufs,Etat de l'oeuf,Evènement
09/11/2023,Saquiel,,0,no egg,RAS
10/11/2023,Saquiel,,0,no egg,RAS
11/11/2023,Saquiel,,0,no egg,RAS
12/11/2023,Saquiel,,0,no egg,RAS
13/11/2023,Saquiel,,0,no egg,RAS
14/11/2023,Saquiel,,0,no egg,RAS
15/11/2023,Saquiel,,0,no egg,RAS
16/11/2023,Saquiel,,0,no egg,RAS
17/11/2023,Saquiel,,0,no egg,RAS
18/11/2023,Saquiel,,0,no egg,RAS
19/11/2023,Saquiel,,0,no egg,RAS
20/11/2023,Saquiel,,0,no egg,RAS
21/11/2023,Saquiel,,0,no egg,RAS
22/11/2023,Saquiel,,0,no egg,RAS
23/11/2023,Saquiel,,0,no egg,RAS
24/11/2023,Saquiel,,0,no egg,RAS
25/11/2023,Saquiel,,0,no egg,RAS
26/11/2023,Saquiel,,0,no egg,RAS
27/11/2023,Saquiel,,0,no egg,RAS
28/11/2023,Saquiel,,0,no egg,RAS
29/11/2023,Saquiel,,0,no egg,RAS
30/11/2023,Saquiel,,0,no egg,RAS
01/12/2023,Saquiel,,0,no egg,RAS
02/12/2023,Saquiel,,0,no egg,RAS
03/12/2023,Saquiel,,0,no egg,RAS
04/12/2023,Saquiel,,0,no egg,RAS
05/12/2023,Saquiel,,0,no egg,RAS
06/12/2023,Saquiel,,0,no egg,RAS
07/12/2023,Saquiel,,0,no egg,RAS
08/12/2023,Saquiel,,0,no egg,RAS
09/12/2023,Saquiel,,0,no egg,RAS
10/12/2023,Saquiel,,0,no egg,RAS
11/12/2023,Saquiel,,0,no egg,RAS
12/12/2023,Saquiel,,0,no egg,RAS
13/12/2023,Saquiel,,0,no egg,RAS
14/12/2023,Saquiel,,0,no egg,RAS
15/12/2023,Saquiel,,0,no egg,RAS
16/12/2023,Saquiel,,0,no egg,RAS
17/12/2023,Saquiel,,0,no egg,RAS
18/12/2023,Saquiel,,0,no egg,RAS
19/12/2023,Saquiel,,0,no egg,RAS
20/12/2023,Saquiel,,0,no egg,RAS
21/12/2023,Saquiel,,0,no egg,RAS
22/12/2023,Saquiel,,0,no egg,RAS
23/12/2023,Saquiel,,0,no egg,RAS
24/12/2023,Saquiel,,0,no egg,RAS
25/12/2023,Saquiel,,0,no egg,RAS
26/12/2023,Saquiel,,0,no egg,RAS
27/12/2023,Saquiel,,0,no egg,RAS
28/12/2023,Saquiel,,0,no egg,RAS
29/12/2023,Saquiel,,0,no egg,RAS
30/12/2023,Saquiel,,0,no egg,RAS
31/12/2023,Saquiel,,0,no egg,RAS
